address,rpo
3404 CALIFORNIA ST,1091.03
2422 HILGARD AVE,1997.9533333333336
1929 CALIFORNIA ST,704.1378947368421
2412 STUART ST,1172.5
1835 UNIVERSITY AVE,1055.78
1612 LINCOLN ST,963.87
2165 VIRGINIA ST,1129.385
1717 HARMON ST,1096.505
2010 10TH ST,685.185
1726 DERBY ST,998.0233333333334
2420 MILVIA ST,1082.6675
1805 FRANCISCO ST,914.015
2234 HASTE ST,973.8346153846153
2244 DWIGHT WAY,848.8633333333333
2390 PARKER ST,1094.759375
1004 CHANNING WAY,1561.205
2424 10TH ST,785.32
1914 HARMON ST,584.8000000000001
1648 UNIVERSITY AVE,1330.1033333333335
1785 FRANKLIN ST,998.9
1765 SPRUCE ST,1000.0
1522 PRINCE ST,1429.8225
2400 CARLETON ST,760.0
1217 VIRGINIA ST,1050.0
1686 SCENIC AVE,399.715
1018 DELAWARE ST,1255.01
1529 STUART ST,1432.2
2812 PIEDMONT AVE,1657.7866666666666
2036 PARKER ST,3000.0
1806 BONITA AVE,858.952
972 ADDISON ST,414.00666666666666
2611 WOOLSEY ST,1390.545
1510 HARMON ST,1304.325
1304 JOSEPHINE ST,1147.2133333333334
1641 WALNUT ST,1000.0
957 REGAL RD,1497.5
1740 BUENA AVE,1869.43
2336 8TH ST,994.015
2405 MILVIA ST,1902.67
1626 KAINS AVE,1822.47
1439 OXFORD ST,1075.9825
1305 66TH ST,970.7800000000001
1521 FRANCISCO ST,821.41
2807 SHATTUCK AVE,1339.982
2547 ELLSWORTH ST,2506.76
2907 FLORENCE ST,1226.66
2417 WEBSTER ST,1847.6466666666668
1618 MILVIA ST,996.2105882352943
2135 CEDAR ST,1633.9789999999998
1031 HEARST AVE,849.9975
1687 OXFORD ST,2121.59
2914 ADELINE ST,1994.5225
2661 SACRAMENTO ST,937.2700000000001
1945 MILVIA ST,1118.9011111111113
1896 9TH ST,1353.84
1327 VIRGINIA ST,569.38
2109 SHATTUCK AVE,1182.0126829268288
2331 DWIGHT WAY,765.3571428571429
2722 DERBY ST,1463.4800000000002
3111 SACRAMENTO ST,739.925
1905 6TH ST,1109.89
2305 EDWARDS ST,2550.0
2335 PRINCE ST,1078.175
1716 FRANCISCO ST,1288.74375
2584 MILVIA ST,517.525
1609 BANCROFT WAY,1329.9
2536 PIEDMONT AVE,1048.714
1201 DWIGHT WAY,1453.42
2143 DERBY ST,1589.8000000000002
2230 PRINCE ST,1627.368333333333
1934 HEARST AVE,1393.93
3102 CALIFORNIA ST,913.14
2815 TELEGRAPH AVE,935.3499999999999
2813 SHATTUCK AVE,1239.94
1567 ARCH ST,500.0
1650 OXFORD ST,1208.773043478261
2321 ROOSEVELT AVE,1253.3233333333335
1548 CHANNING WAY,1109.89
1129 VIRGINIA ST,665.685
1609 SAN PABLO AVE,1809.23
2444 DANA ST,1368.87
1632 TYLER ST,999.6657142857142
1709 SHATTUCK AVE,1647.2942268041227
2545 SACRAMENTO ST,1000.0
1445 CARLETON ST,696.965
1445 OXFORD ST,798.0
1815 ADDISON ST,1798.7842857142855
2625 SACRAMENTO ST,860.25
1765 LE ROY AVE,866.1222222222224
1136 HEARST AVE,1151.7033333333334
1118 DELAWARE ST,782.173
3203 BOISE ST,996.96
2202 MCKINLEY AVE,838.29
1925 10TH ST,1264.4484615384613
1305 DELAWARE ST,1131.224
2221 PARKER ST,889.2223529411766
1239 BERKELEY WAY,1042.165
1985 ASHBY AVE,819.8866666666667
1317 HOPKINS ST,1344.63
2146 PARKER ST,975.0
2225 PARKER ST,1443.1550000000002
2317 MCGEE AVE,713.5
2210 HASTE ST,824.4899999999999
936 BANCROFT WAY,1276.7266666666667
1600 TYLER ST,1818.33
1766 WALNUT ST,1521.715
1618 BLAKE ST,1265.0
3059 ADELINE ST,1038.345
3122 KING ST,878.065
2121 7TH ST,503.6966666666667
2451 WEST ST,1106.4099999999999
3044 BENVENUE AVE,1382.6175
1520 CORNELL AVE,1370.63
780 WILDCAT CANYON RD,2350.345
1729 SACRAMENTO ST,1327.805
1924 SACRAMENTO ST,950.0
1806 FRANKLIN ST,1278.75
1609 STUART ST,1139.696
2407 ASHBY AVE,657.9
1489 UNIVERSITY AVE,1500.0
1219 UNIVERSITY AVE,889.59
1729 FRANCISCO ST,1825.46
2504 COLLEGE AVE,895.7082352941177
2904 REGENT ST,843.975
2548 VIRGINIA ST,1769.745
2346 CALIFORNIA ST,1260.97
2769 PARK ST,1449.69
2043 EMERSON ST,460.35
902 CAMELIA ST,1606.4
2176 ASHBY AVE,745.4
1530 WARD ST,2219.78
1610 62ND ST,2112.376
1139 OXFORD ST,1031.4275
1430 JOSEPHINE ST,968.9128571428573
2636 COLLEGE AVE,1800.0
2228 DWIGHT WAY,1200.0
2124 KITTREDGE ST,856.29125
1438 BONITA AVE,1355.4118181818183
2135 HASTE ST,1042.0
1731 6TH ST,911.235
1155 FRANCISCO ST,718.53
1753 BERKELEY WAY,1994.8500000000001
520 ARLINGTON AVE,1900.0
2575 LE CONTE AVE,1008.5953846153848
557 SPRUCE ST,1279.5175
2041 LINCOLN ST,1249.2475
2636 FULTON ST,2130.6233333333334
2910 KING ST,876.758
2733 STUART ST,2050.0
1915 ADDISON ST,856.9339999999999
1405 CURTIS ST,987.2
1420 NEILSON ST,885.2
1531 MILVIA ST,1573.76
2128 WARD ST,1233.21
2423 HASTE ST,562.65
2201 CHANNING WAY,796.67
2948 HILLEGASS AVE,799.1833333333334
1217 BLAKE ST,977.76
1176 UNIVERSITY AVE,934.40375
1937 HASTE ST,1078.18
2528 DANA ST,741.285
2066 CURTIS ST,1076.34
2226 BYRON ST,436.2
1919 CURTIS ST,1112.5
330 PANORAMIC WAY,503.295
3046 WHEELER ST,1536.085
1504 CARLETON ST,1562.12
3123 KING ST,1074.875
1928 CALIFORNIA ST,2077.6199999999994
2119 ADDISON ST,838.190666666667
2429 SPAULDING AVE,1375.0
2212 SAN PABLO AVE,1260.97
2141 DWIGHT WAY,1583.41
2142 WOOLSEY ST,898.48
1551 ALCATRAZ AVE,228.18249999999998
1529 ALCATRAZ AVE,1357.5275000000001
1606 PRINCE ST,1122.745
1134 PAGE ST,1370.64
2334 10TH ST,1181.287142857143
1295 CAMPUS DR,1250.0
2301 8TH ST,997.5
2843 SACRAMENTO ST,1628.8
2409 CARLETON ST,1587.9325
2826 KELSEY ST,916.45
2915 DOHR ST,757.3961538461537
1640 WOOLSEY ST,1100.0
2704 DERBY ST,1066.8287500000001
1549 OREGON ST,808.63
3134 KING ST,1091.19875
2912 OTIS ST,1068.327142857143
1646 MCGEE AVE,1012.77
1825 BLAKE ST,1250.0
1211 UNIVERSITY AVE,802.7
1895 HARMON ST,664.95
1835 DELAWARE ST,1051.9559999999997
1726 LINCOLN ST,746.7509090909091
2623 PARKER ST,950.7933333333333
2703 FOREST AVE,1281.45
1631 OXFORD ST,975.7700000000001
2917 SHATTUCK AVE,1675.0
2412 CARLETON ST,2219.78
2241 DERBY ST,1075.0
1733 LA LOMA AVE,1218.4540000000002
1465 MARTIN LUTHER KING JR WAY,1850.0
1133 DELAWARE ST,728.9900000000001
1226 SHATTUCK AVE,954.9060000000002
2729 MCGEE AVE,728.99
1704 DERBY ST,738.69
1102 WARD ST,1353.84
1319 ALCATRAZ AVE,1065.0
2108 9TH ST,631.03
1648 SAN PABLO AVE,665.03
2409 ASHBY AVE,946.2749999999999
2620 COLLEGE AVE,1362.2966666666666
3109 TELEGRAPH AVE,904.1585714285713
2535 REGENT ST,1266.1995
1811 FRANCISCO ST,929.6925
2130 BONAR ST,1562.1950000000002
1360 SCENIC AVE,767.5500000000001
1612 62ND ST,1122.3999999999999
2536 COLLEGE AVE,975.2177611940298
3218 ELLIS ST,527.6725
2133 GRANT ST,1163.5514285714287
2406 CURTIS ST,1662.375
968 ADDISON ST,2250.0
2235 WOOLSEY ST,1283.1633333333332
1600 WARD ST,1840.0
2215 BLAKE ST,1239.415
1331 PARKER ST,741.605
2216 GRANT ST,875.5799999999999
2221 CEDAR ST,1055.6000000000001
139 FOREST LN,1227.6
2418 DANA ST,661.7200000000001
2230 VIRGINIA ST,946.275
2230 HASTE ST,801.3850617283948
2933 HILLEGASS AVE,1636.8
3049 SACRAMENTO ST,370.6225
2521 DANA ST,948.7959999999999
1820 7TH ST,1100.0
1111 HOPKINS ST,1145.555
2441 10TH ST,537.5
2929 ELLSWORTH ST,1004.18
1533 DELAWARE ST,1603.79
2295 MCGEE AVE,1796.96
2574 HILGARD AVE,2250.0
2615 REGENT ST,929.8335714285714
3107 TELEGRAPH AVE,1177.72
1406 SPRUCE ST,898.48
2318 PARKER ST,917.8375
1428 SPRUCE ST,763.8333333333334
2631 BENVENUE AVE,853.4699999999999
3251 IDAHO ST,380.30333333333334
1322 DWIGHT WAY,1213.0333333333333
2724 PRINCE ST,1200.0
2623 ASHBY AVE,1321.295
1810 9TH ST,626.215
1731 DELAWARE ST,3168.4449999999997
1518 GRANT ST,1790.145
2692 HILGARD AVE,1149.085
2605 ELLSWORTH ST,807.77
2328 ROOSEVELT AVE,707.165
3101 SHATTUCK AVE,760.7955555555556
76 ARDEN RD,1488.3533333333335
2647 REGENT ST,1936.895
3028 DEAKIN ST,938.31
2334 CARLETON ST,911.1111111111111
2684 SACRAMENTO ST,1138.76
2820 BENVENUE AVE,2467.1099999999997
2906 MABEL ST,1479.0
3141 LEWISTON AVE,1145.555
941 JONES ST,2134.9
2309 ACTON ST,492.4554545454546
1915 BERKELEY WAY,1023.0
2690 SACRAMENTO ST,1474.57
1703 BANCROFT WAY,1074.15
1525 FRANCISCO ST,1509.53
1512 JULIA ST,727.77
1631 LA VEREDA RD,1795.3799999999999
2430 FULTON ST,895.0
1701 ALLSTON WAY,774.9277777777777
1818 BLAKE ST,1056.41
2996 ADELINE ST,1057.885
2942 HILLEGASS AVE,881.0450000000001
2720 RUSSELL ST,1010.215
1924 CHANNING WAY,1019.67625
1918 HARMON ST,975.1533333333333
917 DWIGHT WAY,713.495
2436 HASTE ST,657.9028571428571
726 HILLDALE AVE,1782.925
1415 JOSEPHINE ST,1181.5040000000001
988 ADDISON ST,2650.0
1133 WARD ST,1145.56
2400 DANA ST,1111.1085714285714
2230 DWIGHT WAY,785.3697849462366
1315 SPRUCE ST,1058.4788888888888
1922 BONITA AVE,971.85
2401 VIRGINIA ST,1150.0
1817 SPRUCE ST,1350.0
1746 FRANCISCO ST,3072.17
3005 HARPER ST,667.0433333333334
1736 CEDAR ST,2250.0
1906 HASTE ST,843.975
2244 RUSSELL ST,763.504
1717 OXFORD ST,1335.3435
1902 VINE ST,975.755
1801 MILVIA ST,742.6066666666667
1612 63RD ST,1094.7566666666667
2426 HILGARD AVE,2650.0
2515 FULTON ST,1294.88
3320 CALIFORNIA ST,1617.2666666666667
2834 PRINCE ST,2039.38
3228 IDAHO ST,1197.625
2413 MILVIA ST,493.52
2731 WOOLSEY ST,974.5433333333334
1439 MILVIA ST,1239.9
3257 IDAHO ST,675.0
2127 CEDAR ST,999.295
1555 ALLSTON WAY,1177.51
2514 PIEDMONT AVE,946.6559523809522
1836 HEARST AVE,900.1462499999999
2678 HILGARD AVE,835.585
1728 PARKER ST,1214.9833333333333
1736 PARKER ST,1136.2628571428572
2403 MILVIA ST,889.5
1446 KAINS AVE,755.865
2627 CALIFORNIA ST,677.7546153846154
1626 FRANCISCO ST,873.2161111111112
2700 CHANNING WAY,684.91
1041 ALLSTON WAY,2710.95
2211 HASTE ST,570.4633333333334
3342 CALIFORNIA ST,922.4633333333333
2515 10TH ST,485.165
2655 SACRAMENTO ST,599.36
1516 PRINCE ST,1075.0
1233 CHANNING WAY,528.52
1730 ALCATRAZ AVE,1392.0200000000002
3248 CALIFORNIA ST,749.78
1047 VIRGINIA ST,285.23500000000007
1403 ALLSTON WAY,1666.26
1181 COLUSA AVE,1293.81
1405 FAIRVIEW ST,1290.19
2330 MCGEE AVE,1268.445
2738 PARKER ST,1062.5
2717 HILLEGASS AVE,874.7066666666666
3208 ELLIS ST,651.0875
2445 WOOLSEY ST,700.0
2439 8TH ST,836.6414285714285
3051 DOHR ST,870.4766666666668
1760 CURTIS ST,1473.78
2002 CHANNING WAY,1994.85
1719 63RD ST,731.0033333333334
1675 ADDISON ST,1067.45
2430 DWIGHT WAY,1216.8892537313438
2432 9TH ST,513.5166666666667
2339 8TH ST,1018.89
2149 CEDAR ST,1168.72
2670 SACRAMENTO ST,502.09500000000014
1510 SPRUCE ST,1522.415
937 UNIVERSITY AVE,718.92
1823 62ND ST,1227.6
1428 BONITA AVE,2093.8900000000003
2206 JEFFERSON AVE,1616.6666666666667
1427 9TH ST,1006.7000000000002
2006 DELAWARE ST,1333.3333333333333
2317 BLAKE ST,1163.4566666666667
1668 OXFORD ST,971.85
1336 ADDISON ST,539.09
1909 HASTE ST,1038.212857142857
2155 ASHBY AVE,687.0725
2316 VALLEY ST,713.07
3103 CALIFORNIA ST,1631.6900000000003
2515 PIEDMONT AVE,1187.166
2437 WARRING ST,1091.1491666666666
1630 JOSEPHINE ST,2346.275
1603 PRINCE ST,978.0607142857143
2230 DERBY ST,1093.485
2008 EMERSON ST,1500.9550000000002
1910 BERRYMAN ST,1112.5121428571429
1124 SPRUCE ST,633.43
1145 VIRGINIA ST,1145.555
117 TAMALPAIS RD,664.64
1526 OXFORD ST,1083.3333333333333
2708 MCGEE AVE,1255.01
1528 HENRY ST,623.1433333333333
1815 SPRUCE ST,1248.828
2548 BENVENUE AVE,1108.25
1641 LA LOMA AVE,2034.8
2259 CEDAR ST,1037.245
1733 BANCROFT WAY,1330.5133333333333
1939 BERRYMAN ST,937.5
2036 VINE ST,917.6614285714285
2456 HILGARD AVE,1168.1254545454547
2124 BLAKE ST,946.8771428571429
2329 PROSPECT ST,1892.5499999999995
2704 COLLEGE AVE,1578.2399999999998
2020 DWIGHT WAY,1800.0
2134 PARKER ST,1093.4850000000001
2730 10TH ST,1151.33
2331 CARLETON ST,940.1677777777778
2429 MARTIN LUTHER KING JR WAY,924.9075
2335 RUSSELL ST,1299.4786666666669
1332 BLAKE ST,764.82
2541 LE CONTE AVE,1016.5
2032 PARKER ST,831.67
2214 DURANT AVE,952.3175000000001
1655 STANNAGE AVE,2250.0
2605 MILVIA ST,753.008
1312 JOSEPHINE ST,1674.9442857142858
1521 JOSEPHINE ST,1348.825
2369 HILGARD AVE,988.03
3003 HARPER ST,1370.64
1912 ADDISON ST,1014.3757894736842
2100 CALIFORNIA ST,578.08
2699 DERBY ST,1174.5443750000002
1613 EDITH ST,704.69
2602 FULTON ST,971.85
1329 TALBOT AVE,1278.75
1735 6TH ST,764.5628571428571
1811 OREGON ST,771.9766666666666
1770 CURTIS ST,1225.045
2906 TELEGRAPH AVE,780.6
2443 WOOLSEY ST,767.55
2743 REGENT ST,1037.085
2501 HILGARD AVE,1166.6666666666667
1250 BERKELEY WAY,493.265
2037 HEARST AVE,748.3799999999999
2813 SACRAMENTO ST,595.975
2345 FULTON ST,1025.8787499999999
2838 MCGEE AVE,942.2633333333333
53 CANYON RD,3592.88
2419 HILGARD AVE,1419.89
1132 FRANCISCO ST,604.9513333333333
2648 SACRAMENTO ST,1125.3
2440 HILGARD AVE,1300.0
2610 COLLEGE AVE,850.9911111111111
1902 10TH ST,2745.0
2740 PARKER ST,1100.0
2418 DWIGHT WAY,1160.4008333333334
1310 BURNETT ST,1359.4583333333333
2639 ELLSWORTH ST,1400.0
2249 DERBY ST,859.84
2477 VIRGINIA ST,1233.41125
2315 PARKER ST,1099.3254545454542
2452 PARKER ST,1275.73
2413 VIRGINIA ST,1550.0
1430 BERKELEY WAY,1902.67
2211 CURTIS ST,1078.176
2125 CHANNING WAY,1691.4966666666667
1643 63RD ST,2082.83
1210 SPRUCE ST,1671.17
3001 CALIFORNIA ST,740.98
2018 CHANNING WAY,958.3700000000001
1820 ACTON ST,996.0227272727273
2420 FULTON ST,1355.3333333333333
1550 OXFORD ST,1874.42
1811 SPRUCE ST,2250.5999999999995
1408 BERKELEY WAY,611.83
3249 IDAHO ST,520.705
1209 UNIVERSITY AVE,771.28
1305 DERBY ST,700.0
2330 8TH ST,513.415
1428 7TH ST,1998.59
1549 CHANNING WAY,879.68
1519 6TH ST,1115.145
1951 VIRGINIA ST,1050.0
2531 COLLEGE AVE,2464.25
1704 ADDISON ST,1500.0
2141 RUSSELL ST,1699.49
1813 STUART ST,1010.545
1424 7TH ST,615.77
1426 7TH ST,835.975
2126 CHANNING WAY,1585.65
1245 CARRISON ST,774.955
1331 TALBOT AVE,1125.0
2408 VIRGINIA ST,950.0
2723 WEBSTER ST,1796.7
2164 ASHBY AVE,1424.25
2635 PIEDMONT AVE,1139.64
1231 UNIVERSITY AVE,1198.79
1685 SACRAMENTO ST,2165.0
2431 9TH ST,1275.0
2434 8TH ST,1100.486
2609 MCGEE AVE,1027.885
1446 HENRY ST,2029.27
1931 BERRYMAN ST,1163.3020000000001
1605 MILVIA ST,994.103846153846
1804 62ND ST,1461.4025000000001
2705 RIDGE RD,1136.6408695652174
22 DOMINGO AVE,1908.6149999999998
2409 CEDAR ST,1078.175
2690 MABEL ST,1796.96
1412 9TH ST,1663.3333333333333
1511 HEARST AVE,904.615
963 REGAL RD,1897.38
2119 RUSSELL ST,835.6315384615384
2151 ASHBY AVE,850.0
2732 PARKER ST,539.09
2118 MCKINLEY AVE,1096.5566666666666
904 CAMELIA ST,1074.15
1642 RUSSELL ST,1695.0
2116 10TH ST,371.5466666666667
1741 WARD ST,579.97
1580 EUCLID AVE,1325.0
2622 COLLEGE AVE,1061.162857142857
2414 VIRGINIA ST,1822.475
2556 SACRAMENTO ST,790.685
2199 GRANT ST,1200.972857142857
906 BANCROFT WAY,822.385
2835 REGENT ST,2964.65
3140 ELLIS ST,490.52705882352944
2117 HASTE ST,854.0053435114502
2217 9TH ST,1185.7325
2557 LE CONTE AVE,911.2375000000001
1522 WOOLSEY ST,1248.38
2629 BENVENUE AVE,539.09
2334 BANCROFT WAY,1178.0
2243 ASHBY AVE,2247.036
1255 FRANCISCO ST,1038.81
2146 CALIFORNIA ST,1117.74
1401 HAWTHORNE TER,1197.63
2314 ELLSWORTH ST,1153.7600000000002
2704 VIRGINIA ST,1030.6000000000001
2813 CHANNING WAY,829.9100000000001
2519 PARKER ST,620.6591304347826
1924 BLAKE ST,1222.57
3137 MABEL ST,1078.175
12 PANORAMIC WAY,4009.4400000000005
1324 ALCATRAZ AVE,444.825
1479 UNIVERSITY AVE,1249.7
2728 HASTE ST,964.2752777777779
2117 SAN PABLO AVE,1044.3
2438 ELLSWORTH ST,488.94
2211 CEDAR ST,1437.5
2613 HILLEGASS AVE,1237.23
1899 HARMON ST,872.4033333333333
2600 FULTON ST,1100.0
2538 FULTON ST,1535.1
1014 DELAWARE ST,1414.49
2713 RIDGE RD,625.0966666666667
2720 COLLEGE AVE,1203.6116666666667
1643 OXFORD ST,880.0
2020 CHANNING WAY,999.5752777777777
2614 REGENT ST,1019.69
3244 CALIFORNIA ST,713.495
1932 HEARST AVE,998.6928000000001
2406 CEDAR ST,1585.555
1749 OXFORD ST,998.8179487179488
1151 OXFORD ST,1127.5033333333333
1512 WALNUT ST,1255.426
3055 SHATTUCK AVE,1127.8666666666668
2017 9TH ST,1000.0
1147 OXFORD ST,1900.0
1707 OXFORD ST,3881.44
1633 OXFORD ST,680.6266666666668
1832 DELAWARE ST,2080.1833333333334
2145 DERBY ST,992.5
1159 GLEN AVE,1600.0
2524 BENVENUE AVE,1214.9093333333333
2315 HOWE ST,1615.33
1647 WOOLSEY ST,833.132
1543 DWIGHT WAY,1150.74
2211 BLAKE ST,2400.0
2513 FULTON ST,1356.9425
1662 DWIGHT WAY,968.1939999999998
1118 DWIGHT WAY,444.04857142857145
2136 MCKINLEY AVE,1375.0
3012 DEAKIN ST,1276.4283333333335
2310 DWIGHT WAY,1326.4933333333333
1416 PERALTA AVE,1857.7
1747 9TH ST,687.34
2033 PARKER ST,972.7866666666665
1535 DELAWARE ST,1378.5
2910 CALIFORNIA ST,634.22
2303 WOOLSEY ST,2350.0
2228 MCKINLEY AVE,1228.6783333333333
1633 63RD ST,1524.55
1742 ALLSTON WAY,1200.0
1725 SHATTUCK AVE,1044.0290625
1812 DELAWARE ST,1014.1644827586207
2640 ACTON ST,1585.65
2822 SAN PABLO AVE,1811.2350000000001
1620 HEARST AVE,1050.0
2820 COLLEGE AVE,1055.6066666666668
1907 HASTE ST,828.0995454545454
1505 JULIA ST,624.85
2532 BENVENUE AVE,1110.7755555555555
851 CEDAR ST,404.0885714285714
2300 ROOSEVELT AVE,1611.98
1515 BONITA AVE,846.9358333333333
2520 10TH ST,1886.81
2647 CEDAR ST,2750.0
2320 WARRING ST,607.2848387096775
2007 HASTE ST,1146.5487500000002
2339 WARD ST,975.8383333333331
2426 JEFFERSON AVE,2156.35
1695 LE ROY AVE,2030.76
1802 CHANNING WAY,1015.4254545454546
1327 ASHBY AVE,688.935
1522 UNIVERSITY AVE,423.26000000000005
840 ALLSTON WAY,614.0233333333334
2116 CALIFORNIA ST,943.576
1433 SPRUCE ST,1224.1299999999999
3025 ADELINE ST,1321.3
1613 ADDISON ST,1697.48
2443 ACTON ST,963.31
1321 HOPKINS ST,1290.19
2609 HILLEGASS AVE,912.7312499999998
2329 PARKER ST,1197.5785714285716
1809 MILVIA ST,1495.46
1900 WARD ST,1125.3
2449 BONAR ST,1525.7999999999997
1920 SACRAMENTO ST,655.165
1819 ADDISON ST,710.8022222222221
1544 CHANNING WAY,2043.4800000000002
2736 GARBER ST,1457.775
2416 DWIGHT WAY,968.21
1406 BERKELEY WAY,575.67
11 ACTON CIR,1994.8499999999997
2703 RIDGE RD,898.809090909091
1359 ASHBY AVE,1038.81
1639 SAN PABLO AVE,662.1279999999999
1516 ALCATRAZ AVE,963.31
928 BANCROFT WAY,1249.695
1529 RUSSELL ST,931.5093333333334
2125 CEDAR ST,1421.8825000000002
1708 10TH ST,1815.825
1801 7TH ST,912.73
1810 ROSE ST,1155.9
1443 WALNUT ST,926.588
2330 HASTE ST,889.6461538461538
1824 62ND ST,716.72
1536 COMSTOCK CT,727.375
1908 GRANT ST,1939.7524999999996
1720 SPRUCE ST,1222.2222222222222
2201 DERBY ST,1013.29375
2807 WOOLSEY ST,1681.8133333333335
2639 COLLEGE AVE,886.692
2200 MCKINLEY AVE,818.4
1743 BLAKE ST,1586.18
1509 HEARST AVE,1089.6313636363636
1456 6TH ST,754.7199999999999
2727 PARKER ST,1270.0075000000002
2663 SHASTA RD,1617.26
1130 KEELER AVE,970.7925
2486 HILGARD AVE,3069.0
2028 DELAWARE ST,1336.29
2421 HILGARD AVE,1419.89
2308 WOOLSEY ST,776.1288888888889
1939 HASTE ST,914.34
2837 REGENT ST,1350.0
3118 COLLEGE AVE,1449.38
2225 CHANNING WAY,653.5833333333333
1525 HARMON ST,676.5
2224 BLAKE ST,1617.26
2717 CHANNING WAY,883.5575609756098
1909 BERKELEY WAY,1010.02125
1116 DWIGHT WAY,1710.5966666666664
1914 STUART ST,1022.4200000000001
2636 WARRING ST,1031.481142857143
1410 CORNELL AVE,441.915
1419 7TH ST,525.11
1841 FAIRVIEW ST,864.3725
3110 COLLEGE AVE,1449.763846153846
1504 BONITA AVE,970.355
1141 PAGE ST,1520.93
1213 CARRISON ST,718.495
2637 REGENT ST,817.6861403508772
1565 ARCH ST,2000.0
2320 HASTE ST,1104.9210344827586
1770 LA LOMA AVE,1463.369705882353
2422 ATHERTON ST,1041.415
1735 CARLETON ST,830.1371428571427
2125 DELAWARE ST,1080.2595833333332
1422 ADDISON ST,1204.94
2416 5TH ST,333.75
1528 OXFORD ST,1268.4788235294118
2695 SACRAMENTO ST,744.09
2223 CEDAR ST,586.445
2912 ADELINE ST,943.3000000000001
2913 REGENT ST,928.9425
2531 BENVENUE AVE,703.3322727272729
3125 KING ST,1274.61
2015 9TH ST,740.35
1613 CARLETON ST,849.64375
2415 HILGARD AVE,2795.0
1535 ADDISON ST,790.0633333333334
1225 BONITA AVE,1327.8
1442 MILVIA ST,1514.63
1617 6TH ST,1206.16
1819 SPRUCE ST,1400.0
2314 BONAR ST,1059.0
2120 PARKER ST,1350.1942857142858
1807 MILVIA ST,676.415
2204 MCKINLEY AVE,1055.61
2407 WARD ST,1166.1900000000003
1805 SPRUCE ST,2000.0
2916 STANTON ST,850.355
2309 WOOLSEY ST,1100.0
1714 10TH ST,278.5675
2506 MCGEE AVE,374.89
2421 GRANT ST,1101.6125
1810 WEST ST,870.0276470588236
1426 SPRUCE ST,1365.494
1629 6TH ST,585.7766666666666
2205 PRINCE ST,1160.095
1701 WOOLSEY ST,1099.7266666666667
1721 10TH ST,843.4900000000001
2801 FULTON ST,1203.885
1514 10TH ST,1450.2299999999998
1524 WALNUT ST,721.2800000000001
1444 HENRY ST,1004.18
2214 MCGEE AVE,1027.85
1943 RUSSELL ST,1319.1233333333332
2928 FULTON ST,1288.09
1721 9TH ST,510.05833333333334
2118 ASHBY AVE,562.65
2511 PIEDMONT AVE,790.7988888888889
995 VIRGINIA ST,1084.95
1501 STUART ST,656.1312499999999
2628 REGENT ST,1400.0
2357 PROSPECT ST,2300.0
2923 STANTON ST,767.25
2005 VINE ST,1172.0983333333334
2326 ROSE ST,1114.1033333333335
1577 ARCH ST,1083.67
1422 MILVIA ST,1900.2800000000002
1219 PARKER ST,824.3166666666666
2599 LE CONTE AVE,2324.78
1211 PARKER ST,472.4316666666667
28 DOMINGO AVE,1299.81
1859 ALCATRAZ AVE,1198.9325
1636 DELAWARE ST,947.875
2638 SACRAMENTO ST,1041.1900000000003
2718 GRANT ST,2166.92
1037 CHANNING WAY,1355.475
1871 ALCATRAZ AVE,673.85
1731 CALIFORNIA ST,702.24
2551 BENVENUE AVE,917.4630000000001
1620 BLAKE ST,1348.91
1627 LINCOLN ST,958.3333333333334
1235 CHANNING WAY,1096.5
1646 ARCH ST,2800.0
1720 DELAWARE ST,635.1375
2109 CEDAR ST,1791.1525
2836 FULTON ST,1356.91
2373 SAN PABLO AVE,937.275
2127 HASTE ST,981.1700000000001
2339 JEFFERSON AVE,3069.0
1615 PRINCE ST,985.098
2425 SAN PABLO AVE,1094.57
1506 RUSSELL ST,281.88666666666666
1453 66TH ST,733.3333333333334
845 BANCROFT WAY,843.03
2233 CHANNING WAY,1230.9523076923076
2118 CALIFORNIA ST,971.9566666666666
2626 ASHBY AVE,1161.0857894736844
1013 DELAWARE ST,455.395
2224 10TH ST,932.6833333333334
3024 FULTON ST,970.43
2114 PARKER ST,762.1023076923077
1240 MILVIA ST,870.2066666666665
2131 STUART ST,1324.24
2422 GRANT ST,850.8952941176472
2710 BENVENUE AVE,872.3716666666666
1507 JOSEPHINE ST,1145.3166666666666
1132 PARKER ST,1307.4825
1335 OXFORD ST,3600.0
2741 COLLEGE AVE,1267.6171428571429
3202 SHATTUCK AVE,756.59
3122 COLLEGE AVE,1687.95
1638 WOOLSEY ST,1030.4525
1940 CALIFORNIA ST,943.4050000000001
1868 ALCATRAZ AVE,850.4866666666667
2920 WHEELER ST,1249.7
1206 SPRUCE ST,1122.745
2124 MCGEE AVE,1112.7266666666667
2314 8TH ST,1039.3733333333332
1035 ADDISON ST,836.3233333333333
2801 COLLEGE AVE,1108.844193548387
2633 BENVENUE AVE,1107.945
1646 ALCATRAZ AVE,566.9033333333333
3220 ELLIS ST,1405.91
2212 PARKER ST,1285.7142857142858
2328 10TH ST,650.0
2205 BROWNING ST,849.73
1742 BERKELEY WAY,1980.79
1608 PRINCE ST,1257.8999999999999
2677 DERBY ST,1358.3
1137 HIGH CT,1013.2383333333333
3221 IDAHO ST,962.625
2523 ROSE WALK,1633.115
1133 SPRUCE ST,1123.075
2019 CHANNING WAY,2500.0
